video_id,label
01-02-03-02-02-01-20,joy
01-02-03-02-02-02-20,joy
01-02-04-01-01-01-20,sadness
01-02-04-01-01-02-20,sadness
01-02-04-01-02-01-20,sadness
01-02-04-01-02-02-20,sadness
01-02-04-02-01-01-20,sadness
01-02-04-02-01-02-20,sadness
01-02-04-02-02-01-20,sadness
01-02-04-02-02-02-20,sadness
01-02-05-01-01-01-20,anger
01-02-05-01-01-02-20,anger
01-02-05-01-02-01-20,anger
01-02-05-01-02-02-20,anger
01-02-05-02-01-01-20,anger
01-02-05-02-01-02-20,anger
01-02-05-02-02-01-20,anger
01-02-05-02-02-02-20,anger
01-02-06-01-01-01-20,fear
01-02-06-01-01-02-20,fear
01-02-06-01-02-01-20,fear
01-02-06-01-02-02-20,fear
01-02-06-02-01-01-20,fear
01-02-06-02-01-02-20,fear
01-02-06-02-02-01-20,fear
01-02-06-02-02-02-20,fear
02-02-01-01-01-01-20,neutral
02-02-01-01-01-02-20,neutral
02-02-01-01-02-01-20,neutral
02-02-01-01-02-02-20,neutral
02-02-02-01-01-01-20,neutral
02-02-02-01-01-02-20,neutral
02-02-02-01-02-01-20,neutral
02-02-02-01-02-02-20,neutral
02-02-02-02-01-01-20,neutral
02-02-02-02-01-02-20,neutral
02-02-02-02-02-01-20,neutral
02-02-02-02-02-02-20,neutral
02-02-03-01-01-01-20,joy
02-02-03-01-01-02-20,joy
02-02-03-01-02-01-20,joy
02-02-03-01-02-02-20,joy
02-02-03-02-01-01-20,joy
02-02-03-02-01-02-20,joy
02-02-03-02-02-01-20,joy
02-02-03-02-02-02-20,joy
02-02-04-01-01-01-20,sadness
02-02-04-01-01-02-20,sadness
02-02-04-01-02-01-20,sadness
02-02-04-01-02-02-20,sadness
02-02-04-02-01-01-20,sadness
02-02-04-02-01-02-20,sadness
02-02-04-02-02-01-20,sadness
02-02-04-02-02-02-20,sadness
02-02-05-01-01-01-20,anger
02-02-05-01-01-02-20,anger
02-02-05-01-02-01-20,anger
02-02-05-01-02-02-20,anger
02-02-05-02-01-01-20,anger
02-02-05-02-01-02-20,anger
02-02-05-02-02-01-20,anger
02-02-05-02-02-02-20,anger
02-02-06-01-01-01-20,fear
02-02-06-01-01-02-20,fear
02-02-06-01-02-01-20,fear
02-02-06-01-02-02-20,fear
02-02-06-02-01-01-20,fear
02-02-06-02-01-02-20,fear
02-02-06-02-02-01-20,fear
02-02-06-02-02-02-20,fear
01-02-01-01-01-01-21,neutral
01-02-01-01-01-02-21,neutral
01-02-01-01-02-01-21,neutral
01-02-01-01-02-02-21,neutral
01-02-02-01-01-01-21,neutral
01-02-02-01-01-02-21,neutral
01-02-02-01-02-01-21,neutral
01-02-02-01-02-02-21,neutral
01-02-02-02-01-01-21,neutral
01-02-02-02-01-02-21,neutral
01-02-02-02-02-01-21,neutral
01-02-02-02-02-02-21,neutral
01-02-03-01-01-01-21,joy
01-02-03-01-01-02-21,joy
01-02-03-01-02-01-21,joy
01-02-03-01-02-02-21,joy
01-02-03-02-01-01-21,joy
01-02-03-02-01-02-21,joy
01-02-03-02-02-01-21,joy
01-02-03-02-02-02-21,joy
01-02-04-01-01-01-21,sadness
01-02-04-01-01-02-21,sadness
01-02-04-01-02-01-21,sadness
01-02-04-01-02-02-21,sadness
01-02-04-02-01-01-21,sadness
01-02-04-02-01-02-21,sadness
01-02-04-02-02-01-21,sadness
01-02-04-02-02-02-21,sadness
01-02-05-01-01-01-21,anger
01-02-05-01-01-02-21,anger
01-02-05-01-02-01-21,anger
01-02-05-01-02-02-21,anger
01-02-05-02-01-01-21,anger
01-02-05-02-01-02-21,anger
01-02-05-02-02-01-21,anger
01-02-05-02-02-02-21,anger
01-02-06-01-01-01-21,fear
01-02-06-01-01-02-21,fear
01-02-06-01-02-01-21,fear
01-02-06-01-02-02-21,fear
01-02-06-02-01-01-21,fear
01-02-06-02-01-02-21,fear
01-02-06-02-02-01-21,fear
01-02-06-02-02-02-21,fear
02-02-01-01-01-01-21,neutral
02-02-01-01-01-02-21,neutral
02-02-01-01-02-01-21,neutral
02-02-01-01-02-02-21,neutral
02-02-02-01-01-01-21,neutral
02-02-02-01-01-02-21,neutral
02-02-02-01-02-01-21,neutral
02-02-02-01-02-02-21,neutral
02-02-02-02-01-01-21,neutral
02-02-02-02-01-02-21,neutral
02-02-02-02-02-01-21,neutral
02-02-02-02-02-02-21,neutral
02-02-03-01-01-01-21,joy
02-02-03-01-01-02-21,joy
02-02-03-01-02-01-21,joy
02-02-03-01-02-02-21,joy
02-02-03-02-01-01-21,joy
02-02-03-02-01-02-21,joy
02-02-03-02-02-01-21,joy
02-02-03-02-02-02-21,joy
02-02-04-01-01-01-21,sadness
02-02-04-01-01-02-21,sadness
02-02-04-01-02-01-21,sadness
02-02-04-01-02-02-21,sadness
02-02-04-02-01-01-21,sadness
02-02-04-02-01-02-21,sadness
02-02-04-02-02-01-21,sadness
02-02-04-02-02-02-21,sadness
02-02-05-01-01-01-21,anger
02-02-05-01-01-02-21,anger
02-02-05-01-02-01-21,anger
02-02-05-01-02-02-21,anger
02-02-05-02-01-01-21,anger
02-02-05-02-01-02-21,anger
02-02-05-02-02-01-21,anger
02-02-05-02-02-02-21,anger
02-02-06-01-01-01-21,fear
02-02-06-01-01-02-21,fear
02-02-06-01-02-01-21,fear
02-02-06-01-02-02-21,fear
02-02-06-02-01-01-21,fear
02-02-06-02-01-02-21,fear
02-02-06-02-02-01-21,fear
02-02-06-02-02-02-21,fear
01-02-01-01-01-01-22,neutral
01-02-01-01-01-02-22,neutral
01-02-01-01-02-01-22,neutral
01-02-01-01-02-02-22,neutral
01-02-02-01-01-01-22,neutral
01-02-02-01-01-02-22,neutral
01-02-02-01-02-01-22,neutral
01-02-02-01-02-02-22,neutral
01-02-02-02-01-01-22,neutral
01-02-02-02-01-02-22,neutral
01-02-02-02-02-01-22,neutral
01-02-02-02-02-02-22,neutral
01-02-03-01-01-01-22,joy
01-02-03-01-01-02-22,joy
01-02-03-01-02-01-22,joy
01-02-03-01-02-02-22,joy
01-02-03-02-01-01-22,joy
01-02-03-02-01-02-22,joy
01-02-03-02-02-01-22,joy
01-02-03-02-02-02-22,joy
01-02-04-01-01-01-22,sadness
01-02-04-01-01-02-22,sadness
01-02-04-01-02-01-22,sadness
01-02-04-01-02-02-22,sadness
01-02-04-02-01-01-22,sadness
01-02-04-02-01-02-22,sadness
01-02-04-02-02-01-22,sadness
01-02-04-02-02-02-22,sadness
01-02-05-01-01-01-22,anger
01-02-05-01-01-02-22,anger
01-02-05-01-02-01-22,anger
01-02-05-01-02-02-22,anger
01-02-05-02-01-01-22,anger
01-02-05-02-01-02-22,anger
01-02-05-02-02-01-22,anger
01-02-05-02-02-02-22,anger
01-02-06-01-01-01-22,fear
01-02-06-01-01-02-22,fear
01-02-06-01-02-01-22,fear
01-02-06-01-02-02-22,fear
01-02-06-02-01-01-22,fear
01-02-06-02-01-02-22,fear
01-02-06-02-02-01-22,fear
01-02-06-02-02-02-22,fear
02-02-01-01-01-01-22,neutral
02-02-01-01-01-02-22,neutral
02-02-01-01-02-01-22,neutral
02-02-01-01-02-02-22,neutral
02-02-02-01-01-01-22,neutral
02-02-02-01-01-02-22,neutral
02-02-02-01-02-01-22,neutral
02-02-02-01-02-02-22,neutral
02-02-02-02-01-01-22,neutral
02-02-02-02-01-02-22,neutral
02-02-02-02-02-01-22,neutral
02-02-02-02-02-02-22,neutral
02-02-03-01-01-01-22,joy
02-02-03-01-01-02-22,joy
02-02-03-01-02-01-22,joy
02-02-03-01-02-02-22,joy
02-02-03-02-01-01-22,joy
02-02-03-02-01-02-22,joy
02-02-03-02-02-01-22,joy
02-02-03-02-02-02-22,joy
02-02-04-01-01-01-22,sadness
02-02-04-01-01-02-22,sadness
02-02-04-01-02-01-22,sadness
02-02-04-01-02-02-22,sadness
02-02-04-02-01-01-22,sadness
02-02-04-02-01-02-22,sadness
02-02-04-02-02-01-22,sadness
02-02-04-02-02-02-22,sadness
02-02-05-01-01-01-22,anger
02-02-05-01-01-02-22,anger
02-02-05-01-02-01-22,anger
02-02-05-01-02-02-22,anger
02-02-05-02-01-01-22,anger
02-02-05-02-01-02-22,anger
02-02-05-02-02-01-22,anger
02-02-05-02-02-02-22,anger
02-02-06-01-01-01-22,fear
02-02-06-01-01-02-22,fear
02-02-06-01-02-01-22,fear
02-02-06-01-02-02-22,fear
02-02-06-02-01-01-22,fear
02-02-06-02-01-02-22,fear
02-02-06-02-02-01-22,fear
02-02-06-02-02-02-22,fear
01-02-01-01-01-01-23,neutral
01-02-01-01-01-02-23,neutral
01-02-01-01-02-01-23,neutral
01-02-01-01-02-02-23,neutral
01-02-02-01-01-01-23,neutral
01-02-02-01-01-02-23,neutral
01-02-02-01-02-01-23,neutral
01-02-02-01-02-02-23,neutral
01-02-02-02-01-01-23,neutral
01-02-02-02-01-02-23,neutral
01-02-02-02-02-01-23,neutral
01-02-02-02-02-02-23,neutral
01-02-03-01-01-01-23,joy
01-02-03-01-01-02-23,joy
01-02-03-01-02-01-23,joy
01-02-03-01-02-02-23,joy
01-02-03-02-01-01-23,joy
01-02-03-02-01-02-23,joy
01-02-03-02-02-01-23,joy
01-02-03-02-02-02-23,joy
01-02-04-01-01-01-23,sadness
01-02-04-01-01-02-23,sadness
01-02-04-01-02-01-23,sadness
01-02-04-01-02-02-23,sadness
01-02-04-02-01-01-23,sadness
01-02-04-02-01-02-23,sadness
01-02-04-02-02-01-23,sadness
01-02-04-02-02-02-23,sadness
01-02-05-01-01-01-23,anger
01-02-05-01-01-02-23,anger
01-02-05-01-02-01-23,anger
01-02-05-01-02-02-23,anger
01-02-05-02-01-01-23,anger
01-02-05-02-01-02-23,anger
01-02-05-02-02-01-23,anger
01-02-05-02-02-02-23,anger
01-02-06-01-01-01-23,fear
01-02-06-01-01-02-23,fear
01-02-06-01-02-01-23,fear
01-02-06-01-02-02-23,fear
01-02-06-02-01-01-23,fear
01-02-06-02-01-02-23,fear
01-02-06-02-02-01-23,fear
01-02-06-02-02-02-23,fear
02-02-01-01-01-01-23,neutral
02-02-01-01-01-02-23,neutral
02-02-01-01-02-01-23,neutral
02-02-01-01-02-02-23,neutral
02-02-02-01-01-01-23,neutral
02-02-02-01-01-02-23,neutral
02-02-02-01-02-01-23,neutral
02-02-02-01-02-02-23,neutral
02-02-02-02-01-01-23,neutral
02-02-02-02-01-02-23,neutral
02-02-02-02-02-01-23,neutral
02-02-02-02-02-02-23,neutral
02-02-03-01-01-01-23,joy
02-02-03-01-01-02-23,joy
02-02-03-01-02-01-23,joy
02-02-03-01-02-02-23,joy
02-02-03-02-01-01-23,joy
02-02-03-02-01-02-23,joy
02-02-03-02-02-01-23,joy
02-02-03-02-02-02-23,joy
02-02-04-01-01-01-23,sadness
02-02-04-01-01-02-23,sadness
02-02-04-01-02-01-23,sadness
02-02-04-01-02-02-23,sadness
02-02-04-02-01-01-23,sadness
02-02-04-02-01-02-23,sadness
02-02-04-02-02-01-23,sadness
02-02-04-02-02-02-23,sadness
02-02-05-01-01-01-23,anger
02-02-05-01-01-02-23,anger
02-02-05-01-02-01-23,anger
02-02-05-01-02-02-23,anger
02-02-05-02-01-01-23,anger
02-02-05-02-01-02-23,anger
02-02-05-02-02-01-23,anger
02-02-05-02-02-02-23,anger
02-02-06-01-01-01-23,fear
02-02-06-01-01-02-23,fear
02-02-06-01-02-01-23,fear
02-02-06-01-02-02-23,fear
02-02-06-02-01-01-23,fear
02-02-06-02-01-02-23,fear
02-02-06-02-02-01-23,fear
02-02-06-02-02-02-23,fear
01-02-01-01-01-01-24,neutral
01-02-01-01-01-02-24,neutral
01-02-01-01-02-01-24,neutral
01-02-01-01-02-02-24,neutral
01-02-02-01-01-01-24,neutral
01-02-02-01-01-02-24,neutral
01-02-02-01-02-01-24,neutral
01-02-02-01-02-02-24,neutral
01-02-02-02-01-01-24,neutral
01-02-02-02-01-02-24,neutral
01-02-02-02-02-01-24,neutral
01-02-02-02-02-02-24,neutral
01-02-03-01-01-01-24,joy
01-02-03-01-01-02-24,joy
01-02-03-01-02-01-24,joy
01-02-03-01-02-02-24,joy
01-02-03-02-01-01-24,joy
01-02-03-02-01-02-24,joy
01-02-03-02-02-01-24,joy
01-02-03-02-02-02-24,joy
01-02-04-01-01-01-24,sadness
01-02-04-01-01-02-24,sadness
01-02-04-01-02-01-24,sadness
01-02-04-01-02-02-24,sadness
01-02-04-02-01-01-24,sadness
01-02-04-02-01-02-24,sadness
01-02-04-02-02-01-24,sadness
01-02-04-02-02-02-24,sadness
01-02-05-01-01-01-24,anger
01-02-05-01-01-02-24,anger
01-02-05-01-02-01-24,anger
01-02-05-01-02-02-24,anger
01-02-05-02-01-01-24,anger
01-02-05-02-01-02-24,anger
01-02-05-02-02-01-24,anger
01-02-05-02-02-02-24,anger
01-02-06-01-01-01-24,fear
01-02-06-01-01-02-24,fear
01-02-06-01-02-01-24,fear
01-02-06-01-02-02-24,fear
01-02-06-02-01-01-24,fear
01-02-06-02-01-02-24,fear
01-02-06-02-02-01-24,fear
01-02-06-02-02-02-24,fear
02-02-01-01-01-01-24,neutral
02-02-01-01-01-02-24,neutral
02-02-01-01-02-01-24,neutral
02-02-01-01-02-02-24,neutral
02-02-02-01-01-01-24,neutral
02-02-02-01-01-02-24,neutral
02-02-02-01-02-01-24,neutral
02-02-02-01-02-02-24,neutral
02-02-02-02-01-01-24,neutral
02-02-02-02-01-02-24,neutral
02-02-02-02-02-01-24,neutral
02-02-02-02-02-02-24,neutral
02-02-03-01-01-01-24,joy
02-02-03-01-01-02-24,joy
02-02-03-01-02-01-24,joy
02-02-03-01-02-02-24,joy
02-02-03-02-01-01-24,joy
02-02-03-02-01-02-24,joy
02-02-03-02-02-01-24,joy
02-02-03-02-02-02-24,joy
02-02-04-01-01-01-24,sadness
02-02-04-01-01-02-24,sadness
02-02-04-01-02-01-24,sadness
02-02-04-01-02-02-24,sadness
02-02-04-02-01-01-24,sadness
02-02-04-02-01-02-24,sadness
02-02-04-02-02-01-24,sadness
02-02-04-02-02-02-24,sadness
02-02-05-01-01-01-24,anger
02-02-05-01-01-02-24,anger
02-02-05-01-02-01-24,anger
02-02-05-01-02-02-24,anger
02-02-05-02-01-01-24,anger
02-02-05-02-01-02-24,anger
02-02-05-02-02-01-24,anger
02-02-05-02-02-02-24,anger
02-02-06-01-01-01-24,fear
02-02-06-01-01-02-24,fear
02-02-06-01-02-01-24,fear
02-02-06-01-02-02-24,fear
02-02-06-02-01-01-24,fear
02-02-06-02-01-02-24,fear
02-02-06-02-02-01-24,fear
02-02-06-02-02-02-24,fear
01-01-01-01-01-01-01,neutral
01-01-01-01-01-02-01,neutral
01-01-01-01-02-01-01,neutral
01-01-01-01-02-02-01,neutral
01-01-02-01-01-01-01,neutral
01-01-02-01-01-02-01,neutral
01-01-02-01-02-01-01,neutral
01-01-02-01-02-02-01,neutral
01-01-02-02-01-01-01,neutral
01-01-02-02-01-02-01,neutral
01-01-02-02-02-01-01,neutral
01-01-02-02-02-02-01,neutral
01-01-03-01-01-01-01,joy
01-01-03-01-01-02-01,joy
01-01-03-01-02-01-01,joy
01-01-03-01-02-02-01,joy
01-01-03-02-01-01-01,joy
01-01-03-02-01-02-01,joy
01-01-03-02-02-01-01,joy
01-01-03-02-02-02-01,joy
01-01-04-01-01-01-01,sadness
01-01-04-01-01-02-01,sadness
01-01-04-01-02-01-01,sadness
01-01-04-01-02-02-01,sadness
01-01-04-02-01-01-01,sadness
01-01-04-02-01-02-01,sadness
01-01-04-02-02-01-01,sadness
01-01-04-02-02-02-01,sadness
01-01-05-01-01-01-01,anger
01-01-05-01-01-02-01,anger
01-01-05-01-02-01-01,anger
01-01-05-01-02-02-01,anger
01-01-05-02-01-01-01,anger
01-01-05-02-01-02-01,anger
01-01-05-02-02-01-01,anger
01-01-05-02-02-02-01,anger
01-01-06-01-01-01-01,fear
01-01-06-01-01-02-01,fear
01-01-06-01-02-01-01,fear
01-01-06-01-02-02-01,fear
01-01-06-02-01-01-01,fear
01-01-06-02-01-02-01,fear
01-01-06-02-02-01-01,fear
01-01-06-02-02-02-01,fear
01-01-07-01-01-01-01,disgust
01-01-07-01-01-02-01,disgust
01-01-07-01-02-01-01,disgust
01-01-07-01-02-02-01,disgust
01-01-07-02-01-01-01,disgust
01-01-07-02-01-02-01,disgust
01-01-07-02-02-01-01,disgust
01-01-07-02-02-02-01,disgust
01-01-08-01-01-01-01,surprise
01-01-08-01-01-02-01,surprise
01-01-08-01-02-01-01,surprise
01-01-08-01-02-02-01,surprise
01-01-08-02-01-01-01,surprise
01-01-08-02-01-02-01,surprise
01-01-08-02-02-01-01,surprise
01-01-08-02-02-02-01,surprise
02-01-01-01-01-01-01,neutral
02-01-01-01-01-02-01,neutral
02-01-01-01-02-01-01,neutral
02-01-01-01-02-02-01,neutral
02-01-02-01-01-01-01,neutral
02-01-02-01-01-02-01,neutral
02-01-02-01-02-01-01,neutral
02-01-02-01-02-02-01,neutral
02-01-02-02-01-01-01,neutral
02-01-02-02-01-02-01,neutral
02-01-02-02-02-01-01,neutral
02-01-02-02-02-02-01,neutral
02-01-03-01-01-01-01,joy
02-01-03-01-01-02-01,joy
02-01-03-01-02-01-01,joy
02-01-03-01-02-02-01,joy
02-01-03-02-01-01-01,joy
02-01-03-02-01-02-01,joy
02-01-03-02-02-01-01,joy
02-01-03-02-02-02-01,joy
02-01-04-01-01-01-01,sadness
02-01-04-01-01-02-01,sadness
02-01-04-01-02-01-01,sadness
02-01-04-01-02-02-01,sadness
02-01-04-02-01-01-01,sadness
02-01-04-02-01-02-01,sadness
02-01-04-02-02-01-01,sadness
02-01-04-02-02-02-01,sadness
02-01-05-01-01-01-01,anger
02-01-05-01-01-02-01,anger
02-01-05-01-02-01-01,anger
02-01-05-01-02-02-01,anger
02-01-05-02-01-01-01,anger
02-01-05-02-01-02-01,anger
02-01-05-02-02-01-01,anger
02-01-05-02-02-02-01,anger
02-01-06-01-01-01-01,fear
02-01-06-01-01-02-01,fear
02-01-06-01-02-01-01,fear
02-01-06-01-02-02-01,fear
02-01-06-02-01-01-01,fear
02-01-06-02-01-02-01,fear
02-01-06-02-02-01-01,fear
02-01-06-02-02-02-01,fear
02-01-07-01-01-01-01,disgust
02-01-07-01-01-02-01,disgust
02-01-07-01-02-01-01,disgust
02-01-07-01-02-02-01,disgust
02-01-07-02-01-01-01,disgust
02-01-07-02-01-02-01,disgust
02-01-07-02-02-01-01,disgust
02-01-07-02-02-02-01,disgust
02-01-08-01-01-01-01,surprise
02-01-08-01-01-02-01,surprise
02-01-08-01-02-01-01,surprise
02-01-08-01-02-02-01,surprise
02-01-08-02-01-01-01,surprise
02-01-08-02-01-02-01,surprise
02-01-08-02-02-01-01,surprise
02-01-08-02-02-02-01,surprise
01-01-01-01-01-01-02,neutral
01-01-01-01-01-02-02,neutral
01-01-01-01-02-01-02,neutral
01-01-01-01-02-02-02,neutral
01-01-02-01-01-01-02,neutral
01-01-02-01-01-02-02,neutral
01-01-02-01-02-01-02,neutral
01-01-02-01-02-02-02,neutral
01-01-02-02-01-01-02,neutral
01-01-02-02-01-02-02,neutral
01-01-02-02-02-01-02,neutral
01-01-02-02-02-02-02,neutral
01-01-03-01-01-01-02,joy
01-01-03-01-01-02-02,joy
01-01-03-01-02-01-02,joy
01-01-03-01-02-02-02,joy
01-01-03-02-01-01-02,joy
01-01-03-02-01-02-02,joy
01-01-03-02-02-01-02,joy
01-01-03-02-02-02-02,joy
01-01-04-01-01-01-02,sadness
01-01-04-01-01-02-02,sadness
01-01-04-01-02-01-02,sadness
01-01-04-01-02-02-02,sadness
01-01-04-02-01-01-02,sadness
01-01-04-02-01-02-02,sadness
01-01-04-02-02-01-02,sadness
01-01-04-02-02-02-02,sadness
01-01-05-01-01-01-02,anger
01-01-05-01-01-02-02,anger
01-01-05-01-02-01-02,anger
01-01-05-01-02-02-02,anger
01-01-05-02-01-01-02,anger
01-01-05-02-01-02-02,anger
01-01-05-02-02-01-02,anger
01-01-05-02-02-02-02,anger
01-01-06-01-01-01-02,fear
01-01-06-01-01-02-02,fear
01-01-06-01-02-01-02,fear
01-01-06-01-02-02-02,fear
01-01-06-02-01-01-02,fear
01-01-06-02-01-02-02,fear
01-01-06-02-02-01-02,fear
01-01-06-02-02-02-02,fear
01-01-07-01-01-01-02,disgust
01-01-07-01-01-02-02,disgust
01-01-07-01-02-01-02,disgust
01-01-07-01-02-02-02,disgust
01-01-07-02-01-01-02,disgust
01-01-07-02-01-02-02,disgust
01-01-07-02-02-01-02,disgust
01-01-07-02-02-02-02,disgust
01-01-08-01-01-01-02,surprise
01-01-08-01-01-02-02,surprise
01-01-08-01-02-01-02,surprise
01-01-08-01-02-02-02,surprise
01-01-08-02-01-01-02,surprise
01-01-08-02-01-02-02,surprise
01-01-08-02-02-01-02,surprise
01-01-08-02-02-02-02,surprise
02-01-01-01-01-01-02,neutral
02-01-01-01-01-02-02,neutral
02-01-01-01-02-01-02,neutral
02-01-01-01-02-02-02,neutral
02-01-02-01-01-01-02,neutral
02-01-02-01-01-02-02,neutral
02-01-02-01-02-01-02,neutral
02-01-02-01-02-02-02,neutral
02-01-02-02-01-01-02,neutral
02-01-02-02-01-02-02,neutral
02-01-02-02-02-01-02,neutral
02-01-02-02-02-02-02,neutral
02-01-03-01-01-01-02,joy
02-01-03-01-01-02-02,joy
02-01-03-01-02-01-02,joy
02-01-03-01-02-02-02,joy
02-01-03-02-01-01-02,joy
02-01-03-02-01-02-02,joy
02-01-03-02-02-01-02,joy
02-01-03-02-02-02-02,joy
02-01-04-01-01-01-02,sadness
02-01-04-01-01-02-02,sadness
02-01-04-01-02-01-02,sadness
02-01-04-01-02-02-02,sadness
02-01-04-02-01-01-02,sadness
02-01-04-02-01-02-02,sadness
02-01-04-02-02-01-02,sadness
02-01-04-02-02-02-02,sadness
02-01-05-01-01-01-02,anger
02-01-05-01-01-02-02,anger
02-01-05-01-02-01-02,anger
02-01-05-01-02-02-02,anger
02-01-05-02-01-01-02,anger
02-01-05-02-01-02-02,anger
02-01-05-02-02-01-02,anger
02-01-05-02-02-02-02,anger
02-01-06-01-01-01-02,fear
02-01-06-01-01-02-02,fear
02-01-06-01-02-01-02,fear
02-01-06-01-02-02-02,fear
02-01-06-02-01-01-02,fear
02-01-06-02-01-02-02,fear
02-01-06-02-02-01-02,fear
02-01-06-02-02-02-02,fear
02-01-07-01-01-01-02,disgust
02-01-07-01-01-02-02,disgust
02-01-07-01-02-01-02,disgust
02-01-07-01-02-02-02,disgust
02-01-07-02-01-01-02,disgust
02-01-07-02-01-02-02,disgust
02-01-07-02-02-01-02,disgust
02-01-07-02-02-02-02,disgust
02-01-08-01-01-01-02,surprise
02-01-08-01-01-02-02,surprise
02-01-08-01-02-01-02,surprise
02-01-08-01-02-02-02,surprise
02-01-08-02-01-01-02,surprise
02-01-08-02-01-02-02,surprise
02-01-08-02-02-01-02,surprise
02-01-08-02-02-02-02,surprise
01-01-01-01-01-01-03,neutral
01-01-01-01-01-02-03,neutral
01-01-01-01-02-01-03,neutral
01-01-01-01-02-02-03,neutral
01-01-02-01-01-01-03,neutral
01-01-02-01-01-02-03,neutral
01-01-02-01-02-01-03,neutral
01-01-02-01-02-02-03,neutral
01-01-02-02-01-01-03,neutral
01-01-02-02-01-02-03,neutral
01-01-02-02-02-01-03,neutral
01-01-02-02-02-02-03,neutral
01-01-03-01-01-01-03,joy
01-01-03-01-01-02-03,joy
01-01-03-01-02-01-03,joy
01-01-03-01-02-02-03,joy
01-01-03-02-01-01-03,joy
01-01-03-02-01-02-03,joy
01-01-03-02-02-01-03,joy
01-01-03-02-02-02-03,joy
01-01-04-01-01-01-03,sadness
01-01-04-01-01-02-03,sadness
01-01-04-01-02-01-03,sadness
01-01-04-01-02-02-03,sadness
01-01-04-02-01-01-03,sadness
01-01-04-02-01-02-03,sadness
01-01-04-02-02-01-03,sadness
01-01-04-02-02-02-03,sadness
01-01-05-01-01-01-03,anger
01-01-05-01-01-02-03,anger
01-01-05-01-02-01-03,anger
01-01-05-01-02-02-03,anger
01-01-05-02-01-01-03,anger
01-01-05-02-01-02-03,anger
01-01-05-02-02-01-03,anger
01-01-05-02-02-02-03,anger
01-01-06-01-01-01-03,fear
01-01-06-01-01-02-03,fear
01-01-06-01-02-01-03,fear
01-01-06-01-02-02-03,fear
01-01-06-02-01-01-03,fear
01-01-06-02-01-02-03,fear
01-01-06-02-02-01-03,fear
01-01-06-02-02-02-03,fear
01-01-07-01-01-01-03,disgust
01-01-07-01-01-02-03,disgust
01-01-07-01-02-01-03,disgust
01-01-07-01-02-02-03,disgust
01-01-07-02-01-01-03,disgust
01-01-07-02-01-02-03,disgust
01-01-07-02-02-01-03,disgust
01-01-07-02-02-02-03,disgust
01-01-08-01-01-01-03,surprise
01-01-08-01-01-02-03,surprise
01-01-08-01-02-01-03,surprise
01-01-08-01-02-02-03,surprise
01-01-08-02-01-01-03,surprise
01-01-08-02-01-02-03,surprise
01-01-08-02-02-01-03,surprise
01-01-08-02-02-02-03,surprise
02-01-01-01-01-01-03,neutral
02-01-01-01-01-02-03,neutral
02-01-01-01-02-01-03,neutral
02-01-01-01-02-02-03,neutral
02-01-02-01-01-01-03,neutral
02-01-02-01-01-02-03,neutral
02-01-02-01-02-01-03,neutral
02-01-02-01-02-02-03,neutral
02-01-02-02-01-01-03,neutral
02-01-02-02-01-02-03,neutral
02-01-02-02-02-01-03,neutral
02-01-02-02-02-02-03,neutral
02-01-03-01-01-01-03,joy
02-01-03-01-01-02-03,joy
02-01-03-01-02-01-03,joy
02-01-03-01-02-02-03,joy
02-01-03-02-01-01-03,joy
02-01-03-02-01-02-03,joy
02-01-03-02-02-01-03,joy
02-01-03-02-02-02-03,joy
02-01-04-01-01-01-03,sadness
02-01-04-01-01-02-03,sadness
02-01-04-01-02-01-03,sadness
02-01-04-01-02-02-03,sadness
02-01-04-02-01-01-03,sadness
02-01-04-02-01-02-03,sadness
02-01-04-02-02-01-03,sadness
02-01-04-02-02-02-03,sadness
02-01-05-01-01-01-03,anger
02-01-05-01-01-02-03,anger
02-01-05-01-02-01-03,anger
02-01-05-01-02-02-03,anger
02-01-05-02-01-01-03,anger
02-01-05-02-01-02-03,anger
02-01-05-02-02-01-03,anger
02-01-05-02-02-02-03,anger
02-01-06-01-01-01-03,fear
02-01-06-01-01-02-03,fear
02-01-06-01-02-01-03,fear
02-01-06-01-02-02-03,fear
02-01-06-02-01-01-03,fear
02-01-06-02-01-02-03,fear
02-01-06-02-02-01-03,fear
02-01-06-02-02-02-03,fear
02-01-07-01-01-01-03,disgust
02-01-07-01-01-02-03,disgust
02-01-07-01-02-01-03,disgust
02-01-07-01-02-02-03,disgust
02-01-07-02-01-01-03,disgust
02-01-07-02-01-02-03,disgust
02-01-07-02-02-01-03,disgust
02-01-07-02-02-02-03,disgust
02-01-08-01-01-01-03,surprise
02-01-08-01-01-02-03,surprise
02-01-08-01-02-01-03,surprise
02-01-08-01-02-02-03,surprise
02-01-08-02-01-01-03,surprise
02-01-08-02-01-02-03,surprise
02-01-08-02-02-01-03,surprise
02-01-08-02-02-02-03,surprise
01-01-01-01-01-01-04,neutral
01-01-01-01-01-02-04,neutral
01-01-01-01-02-01-04,neutral
01-01-01-01-02-02-04,neutral
01-01-02-01-01-01-04,neutral
01-01-02-01-01-02-04,neutral
01-01-02-01-02-01-04,neutral
01-01-02-01-02-02-04,neutral
01-01-02-02-01-01-04,neutral
01-01-02-02-01-02-04,neutral
01-01-02-02-02-01-04,neutral
01-01-02-02-02-02-04,neutral
01-01-03-01-01-01-04,joy
01-01-03-01-01-02-04,joy
01-01-03-01-02-01-04,joy
01-01-03-01-02-02-04,joy
